Q-avg,Q-std,Q_loss,alpha,epoch,evaluation/episode-length-avg,evaluation/episode-length-max,evaluation/episode-length-min,evaluation/episode-length-std,evaluation/return-average,evaluation/return-max,evaluation/return-min,evaluation/return-std,model/max_penalty,model/mean_rollout_length,model/mean_rollout_reward,model/origin_ret,model/penalty_ret,model/val_loss,model/valid_num,perf/AverageLength,perf/AverageReturn,perf/NormalizedReturn,sampler/episodes,sampler/last-path-return,sampler/max-path-return,sampler/pool-size,sampler/total-samples,time-step,times/epoch_after_hook,times/epoch_before_hook,times/epoch_rollout_model,times/evaluation_metrics,times/evaluation_paths,times/timestep_after_hook,times/timestep_before_hook,times/train,timestep,timesteps_total,train-steps,training/Q/q1_loss,training/sac_Q/q1,training/sac_Q/q2,training/sac_Q/q2_loss,training/sac_Q/q_global_norm,training/sac_pi/alpha,training/sac_pi/alpha_loss,training/sac_pi/logp_pi,training/sac_pi/pi_entropy,training/sac_pi/pi_global_norm,training/sac_pi/policy_loss,training/sac_pi/std,training/sac_pi/valid_num
203.45024,97.29043,102.99421,0.17189494,235,1000.0,1000,1000,0.0,4750.1353,4889.7085,4677.8887,63.67625,7.272723197937012,20.0,2.934714421169039,83.71014543152951,80.87195638716877,0.39125705,46137,1000.0,4750.1353,1.0343817394409889,0,0,-inf,1000000,0,235,1.5962868928909302e-06,0.00015098415315151215,484.32848450541496,0.000538066029548645,35.81385393254459,0.004035096615552902,0.008308632299304008,60.96672215126455,1000,236000,236000,95.64171,195.483,194.27812,94.56113,207.0079,0.17192492,-0.59403396,3.9139137,3.4938025,1.8593069,-203.038,0.5002103,4952.0
193.01651,121.13714,88.85461,0.17082413,236,913.6,1000,136,259.2,4235.1284,4758.196,362.93762,1291.6954,7.272723197937012,20.0,2.96443808299573,85.47293415014073,82.17241212241471,0.39125705,45972,913.6,4235.1284,0.922196214310788,0,0,-inf,1000000,0,236,2.0675361156463623e-06,0.00013241171836853027,493.5246553327888,0.0006270259618759155,32.77154706418514,0.00395796075463295,0.00805233046412468,60.14164032228291,1000,237000,237000,99.94517,195.06863,194.13695,99.70328,254.52197,0.17079914,0.81386226,4.932205,3.442618,1.4793063,-206.30754,0.49919397,4940.0
206.60173,116.9103,108.71782,0.16703302,237,1000.0,1000,1000,0.0,4922.73,4958.8564,4874.6763,25.431145,7.272723197937012,20.0,2.982953278664085,85.23902713333516,80.9314642099011,0.39125705,46054,1000.0,4922.73,1.0719785802651896,0,0,-inf,1000000,0,237,1.8402934074401855e-06,0.0002978593111038208,484.10403792373836,0.0005330368876457214,33.20700657740235,0.0040527451783418655,0.008311528712511063,61.713001407682896,1000,238000,238000,99.44516,207.7032,206.94492,99.09818,201.13062,0.16703886,0.14626513,4.0575194,3.595532,1.4300482,-213.41678,0.49346498,4987.0
202.9,115.387276,94.72609,0.16465779,238,1000.0,1000,1000,0.0,4766.344,4865.0845,4637.5293,62.211895,7.272723197937012,20.0,3.0289392924005276,86.03932417154321,81.901424906919,0.39125705,46151,1000.0,4766.344,1.0379125924259331,0,0,-inf,1000000,0,238,1.8924474716186523e-06,0.00012963451445102692,488.5297641195357,0.0006043482571840286,34.08036436513066,0.004102993756532669,0.008246447890996933,61.58745666965842,1000,239000,239000,101.8861,208.10605,207.7291,101.06136,315.08356,0.1646783,0.105879955,4.8599734,3.4089463,1.6062045,-217.26492,0.52723783,4942.0
196.61084,118.936775,102.313354,0.16943425,239,1000.0,1000,1000,0.0,4709.2964,4839.2207,4470.6016,130.77896,7.272723197937012,20.0,2.919026041258079,83.98653799194796,82.04536795026243,0.39125705,46183,1000.0,4709.2964,1.0254856832307597,0,0,-inf,1000000,0,239,1.998618245124817e-06,0.00013724900782108307,491.8738330025226,0.0005633607506752014,35.08645626157522,0.00410587340593338,0.0082253348082304,60.62847317382693,1000,240000,240000,101.1562,195.02998,194.65723,99.37738,230.34433,0.16943868,-0.32679033,4.2389417,3.6293807,1.5495417,-204.19698,0.52719015,4960.0
204.83456,116.09189,94.958755,0.17257401,240,1000.0,1000,1000,0.0,4720.956,4746.218,4661.9126,24.246439,7.272723197937012,20.0,2.995063759509672,85.5474591016718,81.55050805758835,0.39125705,45998,1000.0,4720.956,1.0280255446124769,0,0,-inf,1000000,0,240,1.9855797290802e-06,0.0001315101981163025,497.5719320047647,0.0005988944321870804,33.815311612561345,0.004051990807056427,0.008141044527292252,61.742234118282795,1000,241000,241000,86.42415,208.13293,208.87357,87.58016,308.28696,0.17258582,-0.17120484,3.87518,3.5726337,1.5651444,-214.74977,0.49804428,4997.0
202.46782,97.35513,97.23654,0.16773684,241,1000.0,1000,1000,0.0,4797.967,4830.368,4759.6787,21.045662,7.272723197937012,20.0,2.973962928643195,85.52279356238445,82.72788296080172,0.39125705,46078,1000.0,4797.967,1.044801031751874,0,0,-inf,1000000,0,241,1.7639249563217163e-06,0.00026624463498592377,484.1285978741944,0.0005781669169664383,34.25400511175394,0.0040379054844379425,0.008093064650893211,61.8710815589875,1000,242000,242000,91.33378,206.16501,205.10356,91.95833,262.09763,0.16775917,-0.12518817,4.4421897,3.5249877,1.670855,-215.18945,0.52186376,4957.0
196.18674,108.83494,106.72893,0.16771165,242,1000.0,1000,1000,0.0,4788.477,4833.8105,4737.824,26.084816,7.272723197937012,20.0,2.979240073488794,85.0930225710175,80.91027987862229,0.39125705,46007,1000.0,4788.477,1.0427338511348603,0,0,-inf,1000000,0,242,1.864507794380188e-06,0.00013079680502414703,485.32226429879665,0.0007482990622520447,34.12285759113729,0.003980932757258415,0.00818285346031189,62.0326485875994,1000,243000,243000,81.00557,198.1846,197.44217,80.871,247.2286,0.16772659,-0.24311444,3.643488,3.5367534,1.422261,-204.99985,0.48690224,4959.0
208.38399,96.94748,101.21614,0.1705828,243,1000.0,1000,1000,0.0,4771.2725,4841.723,4587.3623,70.814186,7.272723197937012,20.0,2.9850819098671897,84.56657140443711,81.41245642857075,0.39125705,46135,1000.0,4771.2725,1.038986122344509,0,0,-inf,1000000,0,243,1.959502696990967e-06,0.0001489352434873581,494.42989936843514,0.0005554985255002975,33.809387020766735,0.004030587151646614,0.008164983242750168,62.29814651608467,1000,244000,244000,110.91871,199.76733,198.35252,111.61732,399.74072,0.17058402,-0.24695143,3.8167336,3.6398125,1.6370114,-206.58789,0.503007,4986.0
217.48193,92.64336,100.96928,0.1700777,244,1000.0,1000,1000,0.0,4907.6655,5027.811,4836.538,58.87229,7.272723197937012,20.0,3.007912979820067,85.83483540566776,81.33340699215591,0.39125705,46022,1000.0,4907.6655,1.0686970440472268,0,0,-inf,1000000,0,244,1.862645149230957e-06,0.00013640709221363068,486.1709174364805,0.0006044171750545502,33.69813023135066,0.004037143662571907,0.008213715627789497,62.35426980629563,1000,245000,245000,98.875694,197.92763,196.87904,98.62765,291.6533,0.17008586,-0.15811001,4.6454573,3.7115645,1.46137,-205.84131,0.54501086,4976.0
210.98694,110.2082,108.66508,0.17166206,245,916.5,1000,165,250.5,4188.794,4781.9673,354.98132,1281.3838,7.272723197937012,20.0,2.987170446015324,85.21869063064389,81.971598501544,0.39125705,46116,916.5,4188.794,0.912103033436577,0,0,-inf,1000000,0,245,1.9166618585586548e-06,0.0003330521285533905,483.28990197740495,0.0006044376641511917,31.035924108698964,0.004046080633997917,0.008301736786961555,61.440601255744696,1000,246000,246000,80.76719,203.64218,202.82857,81.30795,288.9554,0.17167746,0.098675705,3.8776195,3.5732124,1.5126935,-211.54634,0.5020873,5017.0
206.68477,96.943855,95.694786,0.17800985,246,1000.0,1000,1000,0.0,4811.4985,4865.994,4698.9536,53.68599,7.272723197937012,20.0,2.964172000658965,83.67857261157539,80.86075281578898,0.39125705,46243,1000.0,4811.4985,1.0477486919751469,0,0,-inf,1000000,0,246,1.9203871488571167e-06,0.00013142265379428864,493.59266109392047,0.0006012767553329468,34.76499056443572,0.0041671935468912125,0.008235020563006401,62.00579463504255,1000,247000,247000,101.92943,200.84612,199.84042,102.47856,273.0239,0.17797261,0.1340248,4.4391236,3.518746,2.0215065,-207.86406,0.49163333,4954.0
202.64453,103.541336,100.53975,0.16880308,247,1000.0,1000,1000,0.0,4532.5083,4591.455,4466.337,35.975643,7.272723197937012,20.0,3.0408481843574204,86.09435824439706,81.79710694543898,0.39125705,46226,1000.0,4532.5083,0.986975390019684,0,0,-inf,1000000,0,247,1.8104910850524902e-06,0.00014351867139339447,492.07784089259803,0.00058693066239357,34.032915035262704,0.0040279570966959,0.008248057216405869,62.079568434506655,1000,248000,248000,102.48538,205.05342,203.35275,102.671074,281.7546,0.1688468,0.15420544,4.5358496,3.4117026,1.6624897,-209.93497,0.49792942,4997.0
195.05739,105.622246,115.906075,0.16799574,248,328.7,1000,154,335.6653243932116,1387.3114,4954.5596,480.72076,1769.4489,7.272723197937012,20.0,2.9710521718122744,86.17394869541937,83.46713612856985,0.39125705,46099,328.7,1387.3114,0.3018474632100551,0,0,-inf,1000000,0,248,1.7993152141571045e-06,0.00012933649122714996,498.218963900581,0.0004779156297445297,12.532418467104435,0.004016591235995293,0.00809406116604805,60.593286419287324,1000,249000,249000,96.22689,206.69121,205.7808,95.2125,318.7282,0.16795726,0.036349848,4.3572183,3.5784626,1.3565519,-214.50562,0.5197512,4966.0
200.5603,103.27974,111.754684,0.17010853,249,1000.0,1000,1000,0.0,5024.661,5087.6187,4983.413,25.309397,7.272723197937012,20.0,2.995520118966318,84.45423116780084,80.96413670459569,0.39125705,45937,1000.0,5024.661,1.094182557095893,0,0,-inf,1000000,0,249,1.952052116394043e-06,0.0005128458142280579,521.1395621746778,0.0005702562630176544,32.67223151028156,0.004002207890152931,0.008374609053134918,62.57752881012857,1000,250000,250000,85.85884,203.20691,202.57703,86.59669,251.5133,0.17011192,0.2032768,3.8886383,3.441763,1.4834371,-208.5316,0.47382292,5018.0
201.47887,94.78558,109.07885,0.17110096,250,1000.0,1000,1000,0.0,4831.284,4906.5996,4732.859,47.71044,7.272723197937012,20.0,3.0259958930152027,85.88727525830019,81.70132704738796,0.39125705,46104,1000.0,4831.284,1.0520586598569075,0,0,-inf,1000000,0,250,1.8365681171417236e-06,0.00013217702507972717,486.3015980217606,0.0007149167358875275,36.412692569196224,0.004103969782590866,0.008366744965314865,61.146081019192934,1000,251000,251000,85.54699,204.7685,203.83115,85.917816,342.88177,0.17110834,-0.08377553,4.1268525,3.4847808,1.488127,-211.7843,0.5051312,4993.0
195.32239,112.397064,107.50261,0.1758377,251,1000.0,1000,1000,0.0,4851.5605,4889.6885,4797.255,32.051292,7.272723197937012,20.0,2.8887937240782673,83.41598880894264,81.41888668864608,0.39125705,45959,1000.0,4851.5605,1.0564755233661494,0,0,-inf,1000000,0,251,3.3285468816757202e-06,0.00016970373690128326,496.6327848713845,0.0005372185260057449,35.95676934346557,0.004018720239400864,0.00824468769133091,60.865234630182385,1000,252000,252000,108.68769,201.37851,200.88712,108.88162,261.68628,0.17584285,-0.053164706,4.466405,3.5231712,1.3349147,-210.75002,0.50992686,4966.0
205.60469,94.698204,94.3688,0.1742931,252,1000.0,1000,1000,0.0,4858.072,4921.99,4802.292,33.260067,7.272723197937012,20.0,2.9795578734941675,85.42869052335303,80.82377882944465,0.39125705,45982,1000.0,4858.072,1.0578938847516846,0,0,-inf,1000000,0,252,1.6819685697555542e-06,0.0001306328922510147,493.1979852486402,0.0005865562707185745,33.613024681806564,0.003966106101870537,0.008095068857073784,61.02102307416499,1000,253000,253000,84.175,208.71973,209.18867,83.404655,294.77945,0.17425753,0.37306032,3.897852,3.4379764,1.5066622,-214.58635,0.47628695,4993.0
200.87912,103.585785,94.52562,0.1718284,253,1000.0,1000,1000,0.0,4444.488,4542.838,4264.377,74.98081,7.272723197937012,20.0,3.0035951497166553,85.70863814457459,80.81452367332399,0.39125705,46057,1000.0,4444.488,0.967801611727602,0,0,-inf,1000000,0,253,1.7248094081878662e-06,0.0003879666328430176,492.2088162507862,0.0005356874316930771,33.7448319401592,0.003974925726652145,0.00828736275434494,62.230569357052445,1000,254000,254000,87.53934,202.11317,202.11655,86.88367,235.07515,0.17183208,0.16761017,4.207835,3.5727265,1.6784356,-208.20726,0.49569747,4978.0
193.93599,120.30538,108.547714,0.17680834,254,1000.0,1000,1000,0.0,4800.587,4886.3086,4729.318,56.03722,7.272723197937012,20.0,2.9123181664100093,84.77094158357157,81.98755924017608,0.39125705,45821,1000.0,4800.587,1.0453717799479585,0,0,-inf,1000000,0,254,1.9725412130355835e-06,0.00014051422476768494,484.43669277243316,0.0006085187196731567,35.52888139337301,0.004052458330988884,0.008178198710083961,60.50040435232222,1000,255000,255000,99.82229,195.79425,194.42291,101.18117,304.47144,0.17684299,0.037017796,4.9012766,3.8680282,1.6046724,-205.93887,0.55919546,4894.0
204.59798,112.39875,102.91643,0.18095407,255,1000.0,1000,1000,0.0,4927.2803,4948.6523,4889.376,19.216103,7.272723197937012,20.0,2.9435554425859265,84.52656899299132,81.04729778912306,0.39125705,45952,1000.0,4927.2803,1.0729697845960335,0,0,-inf,1000000,0,255,1.8104910850524902e-06,0.00013105198740959167,484.1370874363929,0.0005655959248542786,35.183897791430354,0.004061298444867134,0.008205896243453026,61.03730797953904,1000,256000,256000,89.04498,194.78806,192.97177,88.956154,231.4625,0.18099077,-0.4564312,4.275855,3.8713276,1.5380118,-206.59753,0.5595709,4937.0
207.54941,93.27418,88.060936,0.17389683,256,1000.0,1000,1000,0.0,5116.667,5189.1484,5055.873,41.48992,7.272723197937012,20.0,3.003324992803306,85.43572976373383,81.34749023695588,0.39125705,46050,1000.0,5116.667,1.114224476792455,0,0,-inf,1000000,0,256,2.0917505025863647e-06,0.00013487227261066437,489.50687704980373,0.0005631279200315475,34.61986495740712,0.003962969407439232,0.008100457489490509,60.89504731632769,1000,257000,257000,86.2741,199.92557,197.52051,85.328,292.3748,0.17389598,0.18614297,4.6945596,3.6207614,1.5687596,-208.72923,0.53131986,4939.0
200.42986,104.617485,102.805786,0.17873651,257,1000.0,1000,1000,0.0,4980.7495,5057.593,4906.0396,49.840385,7.272723197937012,20.0,2.9716371994904316,84.66038956840013,80.7130342440498,0.39125705,46002,1000.0,4980.7495,1.0846171534391567,0,0,-inf,1000000,0,257,1.7490237951278687e-06,0.00030679255723953247,497.08010681532323,0.0006401147693395615,33.83608506433666,0.00403546541929245,0.008137835189700127,62.42953436821699,1000,258000,258000,82.1415,205.52844,201.8923,82.56354,318.05447,0.17874432,0.16544214,4.7188406,3.6226945,1.5524051,-214.13191,0.53747153,4940.0
209.87984,97.24983,110.12723,0.17576693,258,1000.0,1000,1000,0.0,4731.276,4757.1685,4698.126,18.680866,7.272723197937012,20.0,2.9220289049052006,84.73979193821975,81.56921983974814,0.39125705,45958,1000.0,4731.276,1.0302735437038373,0,0,-inf,1000000,0,258,1.8440186977386475e-06,0.0001284908503293991,483.5822365041822,0.0006426535546779633,35.696368020027876,0.003999060019850731,0.008057873696088791,60.97193397767842,1000,259000,259000,97.35787,206.91142,205.194,97.78706,193.10591,0.17581062,-0.3467989,4.3588343,3.4729095,1.921046,-214.7662,0.49777594,4975.0
198.92032,106.07763,103.503876,0.17440467,259,1000.0,1000,1000,0.0,4560.661,4623.5205,4497.0024,34.408604,7.272723197937012,20.0,2.945278904509223,85.21439496158298,81.43627553501724,0.39125705,45960,1000.0,4560.661,0.9931080081228569,0,0,-inf,1000000,0,259,1.912936568260193e-06,0.0001319199800491333,481.2747446205467,0.000741640105843544,33.577116906642914,0.003984440118074417,0.008241184055805206,60.90345507115126,1000,260000,260000,91.62106,193.49005,191.27171,90.376945,195.97672,0.17440502,0.14520529,4.7397075,3.5942597,1.5784127,-204.2424,0.52395815,4906.0
193.56787,120.55849,106.068665,0.17647372,260,1000.0,1000,1000,0.0,4826.7314,4871.35,4782.9014,27.012321,7.272723197937012,20.0,2.8841526682985235,84.13445670541546,82.05155552347779,0.39125705,45928,1000.0,4826.7314,1.0510669237070214,0,0,-inf,1000000,0,260,2.0042061805725098e-06,0.00034646131098270416,490.1574979517609,0.0006471481174230576,35.46725724823773,0.003981627523899078,0.008344072848558426,60.790484078228474,1000,261000,261000,113.208015,190.745,188.65051,112.17037,334.9174,0.17643768,0.1676171,4.6252074,3.724847,1.7891077,-201.0701,0.5339425,4933.0
195.02231,138.93906,115.741714,0.17511946,261,727.0,1000,420,234.87102843901374,3415.5312,4918.9746,1798.5211,1222.7808,7.272723197937012,20.0,2.9540071021674987,85.06475626103703,81.63267683356106,0.39125705,45939,727.0,3415.5312,0.743660839112471,0,0,-inf,1000000,0,261,1.9632279872894287e-06,0.00026019662618637085,485.16056760400534,0.0006854739040136337,25.318944092839956,0.0038488712161779404,0.008202413097023964,60.051837576553226,1000,262000,262000,97.14087,206.26433,204.92924,96.80416,247.46906,0.17516793,-0.33232826,3.5392852,3.4999108,2.113379,-211.78835,0.47906834,5007.0
206.30884,102.434685,105.21032,0.1766991,262,1000.0,1000,1000,0.0,4867.236,4920.737,4818.596,37.435272,7.272723197937012,20.0,3.0332402162212646,85.63490409816677,80.81735727985918,0.39125705,46025,1000.0,4867.236,1.0598901207084697,0,0,-inf,1000000,0,262,2.028420567512512e-06,0.00015241093933582306,497.44526326842606,0.0007859468460083008,35.376059299334884,0.004229411482810974,0.008500024676322937,62.2630778234452,1000,263000,263000,106.207924,204.81685,204.28531,105.86797,275.6516,0.17669402,0.007021247,3.726099,3.5362535,2.4499602,-209.6016,0.48433283,5019.0
198.74266,105.563126,101.784386,0.17306493,263,1000.0,1000,1000,0.0,4876.175,4935.8027,4792.7783,44.774807,7.272723197937012,20.0,2.9783752514086483,84.56613046503212,80.7747683172226,0.39125705,46006,1000.0,4876.175,1.0618373229495641,0,0,-inf,1000000,0,263,1.8961727619171143e-06,0.00013457238674163818,484.52515127696097,0.0007288996130228043,38.13223549351096,0.0038824807852506638,0.008080022409558296,61.0043033901602,1000,264000,264000,100.29164,199.02211,196.35507,99.554184,302.494,0.17306149,0.19128223,5.235362,3.6735244,1.9760643,-211.96016,0.5608771,4923.0
198.38864,105.02339,95.22318,0.17394514,264,799.5,1000,328,306.2721828700739,3816.1738,5108.956,1123.1477,1755.491,7.272723197937012,20.0,2.960491403222842,85.26240085766388,81.86736866280616,0.39125705,45957,799.5,3816.1738,0.8309340457576838,0,0,-inf,1000000,0,264,1.7285346984863281e-06,0.0001437906175851822,487.0660410244018,0.0006279069930315018,26.82650674507022,0.003828302025794983,0.008072825148701668,62.82568315975368,1000,265000,265000,88.65145,206.53967,206.12683,88.77348,218.77156,0.1739163,0.21629691,3.792134,3.5555382,2.0325313,-213.1784,0.4867192,4992.0
205.64294,102.520096,87.09659,0.17784621,265,797.3,1000,323,309.6301180440947,3653.6628,4797.5806,1178.2854,1603.5519,7.272723197937012,20.0,2.991004059158266,84.49647841577374,81.17646102877558,0.39125705,46094,797.3,3653.6628,0.7955337771234631,0,0,-inf,1000000,0,265,1.8328428268432617e-06,0.00025642476975917816,486.71463653817773,0.0006031766533851624,27.077865121886134,0.0039358362555503845,0.008229294791817665,60.46020775847137,1000,266000,266000,110.813446,207.08572,206.4006,110.2138,213.29456,0.17783903,-0.10952878,3.7637875,3.3370247,1.6278428,-212.75421,0.46153292,5039.0
197.33093,104.658195,84.3382,0.18261836,266,1000.0,1000,1000,0.0,4983.096,5021.981,4951.1387,23.507782,7.272723197937012,20.0,2.9641334294109805,84.23148543274655,82.03985340330124,0.39125705,46149,1000.0,4983.096,1.085128337902515,0,0,-inf,1000000,0,266,1.7713755369186401e-06,0.00013270042836666107,487.1209242772311,0.0005746651440858841,34.73533722013235,0.0037957429885864258,0.008053138852119446,62.67495162598789,1000,267000,267000,81.040306,214.22775,213.5053,80.533585,244.78697,0.18261836,0.01928105,3.6988435,3.5180733,1.4219395,-218.80907,0.47747615,5026.0
214.39877,102.26944,84.4384,0.1774837,267,912.4,1000,124,262.8,4361.868,4861.381,290.19333,1357.6143,7.272723197937012,20.0,3.0599029059609353,86.33308400726048,81.82567927755653,0.39125705,46150,912.4,4361.868,0.9498043235206649,0,0,-inf,1000000,0,267,2.034008502960205e-06,0.0001300480216741562,484.50781064108014,0.0007988754659891129,32.17719106003642,0.004040809348225594,0.008080802857875824,60.24419800937176,1000,268000,268000,95.27895,201.40793,201.18054,95.48798,225.37975,0.17747188,0.046866126,4.5287857,3.3094108,1.5230983,-210.02289,0.47116414,4937.0
207.58012,103.518,100.68183,0.17867023,268,634.6,987,520,123.71273176193306,2996.0637,4904.934,2401.3828,670.4098,7.272723197937012,20.0,3.059060649351923,86.61001684587004,81.70859045623958,0.39125705,45980,634.6,2996.0637,0.6522869353786016,0,0,-inf,1000000,0,268,1.6782432794570923e-06,0.00014329329133033752,502.5580971073359,0.0005954280495643616,22.700763510540128,0.003930235281586647,0.008346021175384521,61.49920308217406,1000,269000,269000,110.58224,199.65532,197.60852,111.26946,384.08978,0.17866938,0.20966436,4.08105,3.651366,1.6935688,-205.42831,0.49954045,5038.0
202.83316,97.09688,102.11166,0.16823587,269,996.1,1000,961,11.7,4607.7607,4796.567,4423.2856,119.56508,7.272723197937012,20.0,2.9827108558119972,86.45853759711869,82.62999712889373,0.39125705,45871,996.1,4607.7607,1.0033678610848922,0,0,-inf,1000000,0,269,1.950189471244812e-06,0.0003896709531545639,492.3121269661933,0.00063350610435009,35.40696940757334,0.003921128809452057,0.008187320083379745,60.899207374081016,1000,270000,270000,103.02244,198.4005,197.48828,102.33617,262.5862,0.16821899,0.21428886,4.0047083,3.3899376,1.6061959,-205.48508,0.47737712,4965.0
197.50003,95.83417,107.59977,0.17176732,270,1000.0,1000,1000,0.0,4598.2256,4655.415,4544.872,35.84956,7.272723197937012,20.0,2.9871794661514954,85.12354012839761,81.53742791691482,0.39125705,46175,1000.0,4598.2256,1.0012907886336935,0,0,-inf,1000000,0,270,1.7825514078140259e-06,0.0002667512744665146,489.80374235101044,0.00082353875041008,33.67758668400347,0.004008082672953606,0.008243456482887268,62.527183620259166,1000,271000,271000,111.101974,204.24261,202.16162,110.610344,212.73543,0.17179397,0.18903758,4.6534643,3.3505752,1.3762699,-212.18831,0.489504,4948.0
209.54692,112.46351,95.096565,0.17359176,271,945.4,1000,454,163.79999999999998,4089.6562,4620.7744,1565.3732,852.4022,7.272723197937012,20.0,2.957624376275169,85.17804567361357,82.4957504934293,0.39125705,46251,945.4,4089.6562,0.8905075639539537,0,0,-inf,1000000,0,271,1.8384307622909546e-06,0.0001730937510728836,486.405066145584,0.0006797462701797485,32.78846586868167,0.003901604562997818,0.008036002516746521,61.6962364371866,1000,272000,272000,91.93995,195.00119,194.45898,91.57887,229.00441,0.17359924,0.113644175,4.7253613,3.5209122,1.8123158,-207.545,0.5098358,4927.0
191.51486,126.41033,91.34111,0.17646676,272,746.5,1000,153,387.22867920648645,3363.105,4797.1597,323.1015,1989.9717,7.272723197937012,20.0,2.9135458623887374,83.4557556744663,80.24913653650641,0.39125705,46216,746.5,3363.105,0.7322406633641738,0,0,-inf,1000000,0,272,1.8458813428878784e-06,0.00013345666229724884,503.33614256978035,0.0006816796958446503,25.993189012631774,0.0038951411843299866,0.008074060082435608,60.057208428159356,1000,273000,273000,100.01287,210.27966,210.04489,99.61279,227.22676,0.17644371,0.05011819,3.7249367,3.4673836,1.509112,-215.47726,0.46772823,5020.0
203.24655,97.03511,102.32221,0.17655797,273,1000.0,1000,1000,0.0,4691.349,4719.6836,4668.621,17.163275,7.272723197937012,20.0,3.003362912525115,85.75031290273789,81.86632228470565,0.39125705,46133,1000.0,4691.349,1.0215761750877723,0,0,-inf,1000000,0,273,1.7154961824417114e-06,0.00025579147040843964,482.83499769307673,0.0006131716072559357,33.57992992550135,0.003875844180583954,0.007941767573356628,61.81086830049753,1000,274000,274000,112.563805,198.45468,198.56488,112.38097,363.44507,0.17649548,0.0361853,4.642776,3.4917817,1.6004195,-207.21184,0.49771434,4924.0
199.56267,106.238945,100.83312,0.18226226,274,1000.0,1000,1000,0.0,4807.067,4851.67,4762.3604,26.524286,7.272723197937012,20.0,2.9844126505591797,86.41864239922927,82.16645896282851,0.39125705,46070,1000.0,4807.067,1.0467833340497537,0,0,-inf,1000000,0,274,1.8570572137832642e-06,0.0001317206770181656,504.5345497392118,0.0006385650485754013,34.26471795141697,0.003909066319465637,0.007949095219373703,60.38753533735871,1000,275000,275000,79.2337,209.56197,208.79428,78.79223,234.28044,0.1822946,-0.109267004,3.7532897,3.6658604,1.9579616,-214.79294,0.4871032,4986.0
203.03108,121.89205,100.78262,0.17326643,275,1000.0,1000,1000,0.0,4990.547,5056.967,4850.205,54.369858,7.272723197937012,20.0,3.071950004307089,85.97713802656214,81.64343222099126,0.39125705,46432,1000.0,4990.547,1.0867513432554872,0,0,-inf,1000000,0,275,2.1420419216156006e-06,0.00020219571888446808,489.37084304355085,0.0007464811205863953,34.86031309887767,0.003966271877288818,0.008151095360517502,61.679800380021334,1000,276000,276000,85.40818,200.47586,199.17146,85.127205,250.7209,0.17326762,0.021330014,4.1643953,3.4527187,1.5874108,-205.97624,0.47431818,4992.0
200.98317,121.86039,97.273766,0.17058048,276,1000.0,1000,1000,0.0,5106.5806,5138.74,5055.6616,23.893066,7.272723197937012,20.0,3.0356911315394477,85.68520923205111,80.8614862943095,0.39125705,46189,1000.0,5106.5806,1.1120273196015285,0,0,-inf,1000000,0,276,1.7546117305755615e-06,0.00018557533621788025,488.50923017784953,0.0005577057600021362,35.75473427027464,0.00392552837729454,0.008218199014663696,61.13490088842809,1000,277000,277000,101.59203,203.74588,202.41272,100.23375,193.27881,0.17053014,0.48240337,4.0892777,3.5024133,1.5140023,-208.55118,0.47294846,4996.0
199.80937,108.97167,89.898315,0.16607387,277,1000.0,1000,1000,0.0,4822.406,5014.4316,4675.255,109.62266,7.272723197937012,20.0,3.012795011440506,85.69955881035162,81.26958593091547,0.39125705,46115,1000.0,4822.406,1.0501246467280594,0,0,-inf,1000000,0,277,1.8924474716186523e-06,0.0004261322319507599,483.4062442779541,0.0006329938769340515,35.566885413601995,0.003999844193458557,0.008043557405471802,60.34595667012036,1000,278000,278000,98.13191,206.58508,204.65076,98.633194,184.81018,0.16605699,0.52059335,4.0953803,3.3668523,2.2402363,-212.98584,0.46433988,5005.0
195.29286,109.87947,112.7307,0.16949518,278,1000.0,1000,1000,0.0,4591.96,4766.661,4358.0796,111.76088,7.272723197937012,20.0,2.9502820770135045,83.66055473266036,80.7373516565609,0.39125705,46221,1000.0,4591.96,0.999925928243803,0,0,-inf,1000000,0,278,1.819804310798645e-06,0.00016180798411369324,483.4753434229642,0.0005951151251792908,34.29856296814978,0.0040460191667079926,0.00803368166089058,60.22974047251046,1000,279000,279000,82.87876,214.82596,212.8792,83.7699,241.91801,0.16947551,-0.2082334,4.6247454,3.398394,1.8850611,-223.32416,0.5055334,4973.0
200.82303,118.66534,104.35519,0.17370939,279,844.5,1000,646,156.6200817264504,4065.9172,4978.8486,3000.875,885.91833,7.272723197937012,20.0,2.941574784350846,84.1084040374114,80.66146247486054,0.39125705,46170,844.5,4065.9172,0.885336421497166,0,0,-inf,1000000,0,279,1.8849968910217285e-06,0.00013491138815879822,493.15028979070485,0.0006116367876529694,33.18374587781727,0.0041953399777412415,0.008258730173110962,62.87931055575609,1000,280000,280000,88.04287,201.7637,199.77222,88.42862,286.11017,0.17367187,-0.14891472,4.080213,3.7079082,1.5857211,-209.28908,0.52086574,4969.0
