Q-avg,Q-std,Q_loss,alpha,epoch,evaluation/episode-length-avg,evaluation/episode-length-max,evaluation/episode-length-min,evaluation/episode-length-std,evaluation/return-average,evaluation/return-max,evaluation/return-min,evaluation/return-std,model/max_penalty,model/mean_rollout_length,model/mean_rollout_reward,model/origin_ret,model/penalty_ret,model/val_loss,model/valid_num,perf/AverageLength,perf/AverageReturn,perf/NormalizedReturn,sampler/episodes,sampler/last-path-return,sampler/max-path-return,sampler/pool-size,sampler/total-samples,time-step,times/epoch_after_hook,times/epoch_before_hook,times/epoch_rollout_model,times/evaluation_metrics,times/evaluation_paths,times/timestep_after_hook,times/timestep_before_hook,times/train,timestep,timesteps_total,train-steps,training/Q/q1_loss,training/sac_Q/q1,training/sac_Q/q2,training/sac_Q/q2_loss,training/sac_Q/q_global_norm,training/sac_pi/alpha,training/sac_pi/alpha_loss,training/sac_pi/logp_pi,training/sac_pi/pi_entropy,training/sac_pi/pi_global_norm,training/sac_pi/policy_loss,training/sac_pi/std,training/sac_pi/valid_num
160.41548,101.314476,102.859375,0.15276888,79,497.6,1000,161,410.20901989107944,1973.9119,4487.013,376.0005,1945.2173,7.337900161743164,20.0,2.8130873350160255,83.65501461199757,83.2442843166238,0.35430613,45258,497.6,1973.9119,0.42962844879787776,0,0,-inf,1000000,0,79,1.817941665649414e-06,0.00010470300912857056,485.804182715714,0.0005707889795303345,15.919129110872746,0.00350276380777359,0.008021816611289978,57.33391339331865,1000,80000,80000,91.3642,164.14961,164.37662,91.23891,213.70055,0.15278813,-0.027699605,5.1753697,3.9642434,1.3400054,-175.43773,0.5970117,4865.0
163.34058,98.915695,98.95854,0.1502577,80,916.1,1000,161,251.7,4413.897,4908.816,466.0093,1316.2672,7.337900161743164,20.0,2.812551808270874,82.95052240940132,83.19346661698341,0.35430613,45362,916.1,4413.897,0.9611379191288928,0,0,-inf,1000000,0,80,1.9073486328125e-06,0.00010719895362854004,488.40917175263166,0.0005584359169006348,29.420618250966072,0.003755316138267517,0.008438006043434143,58.203729920089245,1000,81000,81000,86.2887,169.50557,169.63647,86.523476,313.17514,0.15023868,0.021988245,4.4151106,3.9040306,1.141793,-177.54869,0.5409068,4942.0
164.00797,106.40537,101.328926,0.14734125,81,918.6,1000,186,244.2,4489.248,4980.1514,582.8968,1302.8179,7.337900161743164,20.0,2.8566220770237294,84.52247819364337,83.03151531198561,0.35430613,45149,918.6,4489.248,0.9775518756834055,0,0,-inf,1000000,0,81,1.9073486328125e-06,0.0002759173512458801,481.75258619338274,0.0005629882216453552,29.067349180579185,0.003595411777496338,0.007962219417095184,57.22802955657244,1000,82000,82000,87.33561,182.72441,183.21251,87.03659,242.41884,0.14736813,-0.296483,4.1755743,3.5973015,1.0259777,-189.42139,0.5089632,4979.0
166.1206,97.75114,82.90194,0.14669852,82,710.1,1000,152,361.19370149547177,3066.0903,4572.1704,400.6219,1785.5944,7.337900161743164,20.0,2.8509007825230546,84.53146732273271,83.4021342099756,0.35430613,45337,710.1,3066.0903,0.6675410477839903,0,0,-inf,1000000,0,82,1.7657876014709473e-06,0.00010253489017486572,484.7129966765642,0.0004904940724372864,22.382390648126602,0.003703691065311432,0.008128471672534943,57.21386953443289,1000,83000,83000,83.19698,165.66797,165.59666,83.33389,336.48367,0.14671719,-0.30752057,5.113233,3.681647,1.2877849,-178.13553,0.56910634,4888.0
163.44548,104.21555,102.69228,0.15192805,83,108.8,110,107,0.8717797887081347,201.97488,207.21297,197.41942,2.9692774,7.337900161743164,20.0,2.7403522128096207,82.45225391538382,83.17818851423442,0.35430613,45214,108.8,201.97488,0.043641959178154735,0,0,-inf,1000000,0,83,1.8104910850524902e-06,0.00011402368545532227,479.44919326901436,0.00046896934509277344,3.4625794664025307,0.003749743103981018,0.008053548634052277,57.10924322158098,1000,84000,84000,107.25009,165.67522,165.88284,107.81039,246.43958,0.15191507,-0.06555408,5.180071,3.896689,1.1456939,-175.05748,0.5724331,4915.0
165.51974,92.65065,90.19068,0.14563996,84,780.7,1000,155,298.4067861158657,3376.982,4536.86,396.20367,1415.1361,7.337900161743164,20.0,2.873785171009476,86.18116866134672,84.03322918778956,0.35430613,45085,780.7,3376.982,0.735263522800013,0,0,-inf,1000000,0,84,1.9222497940063477e-06,0.00010181963443756104,477.5511967688799,0.0005257800221443176,24.696188390254974,0.0037131980061531067,0.008234277367591858,57.69363357126713,1000,85000,85000,80.27694,171.03064,171.00867,80.3568,279.40417,0.14566997,-0.28751335,4.7839546,3.5140738,1.6427696,-181.6339,0.5224303,4905.0
167.77156,107.04521,84.437935,0.15145051,85,651.1,1000,174,325.3341205591568,3000.855,4951.8145,503.01938,1744.7424,7.337900161743164,20.0,2.669350394744865,81.74744037832514,83.39517665854036,0.35430613,45155,651.1,3000.855,0.6533306302489102,0,0,-inf,1000000,0,85,1.9371509552001953e-06,0.0003480091691017151,483.1143172979355,0.0005299076437950134,20.798213206231594,0.0036059319972991943,0.010641790926456451,57.3293422088027,1000,86000,86000,97.85813,151.7081,152.0096,99.29087,327.93814,0.15147442,-0.26063544,4.395246,3.926616,1.2021962,-161.93123,0.55451715,4890.0
173.14226,89.827774,80.42728,0.15182571,86,1000.0,1000,1000,0.0,4592.161,4657.8203,4398.165,86.26218,7.337900161743164,20.0,2.7987745634259573,82.94042119821168,82.92674857618809,0.35430613,45448,1000.0,4592.161,0.9999697501328799,0,0,-inf,1000000,0,86,1.8477439880371094e-06,0.00011238455772399902,483.79786958545446,0.000537283718585968,31.27483891695738,0.00394391268491745,0.008104078471660614,57.43692271411419,1000,87000,87000,82.97146,170.17087,170.44217,82.71863,208.64645,0.15183416,-0.30099672,4.89366,3.8501358,1.6222597,-178.633,0.5675754,4940.0
155.06442,105.55237,114.10785,0.15308234,87,1000.0,1000,1000,0.0,4690.186,4819.253,4556.0293,64.72146,7.337900161743164,20.0,2.792809086457279,84.37760087179772,84.09091844114542,0.35430613,45303,1000.0,4690.186,1.0213228164960704,0,0,-inf,1000000,0,87,1.7061829566955566e-06,0.00010509788990020752,477.39393366128206,0.0006090253591537476,30.120950892567635,0.0034416019916534424,0.007829561829566956,55.1285160407424,1000,88000,88000,97.13182,159.34984,159.17386,96.28166,270.45602,0.15307543,0.47406098,5.7872667,3.892303,1.2142055,-172.71498,0.57974994,4903.0
167.13686,91.21533,88.8363,0.14648466,88,920.5,1000,205,238.5,3925.7427,4321.0684,658.07434,1089.3793,7.337900161743164,20.0,2.8352559284827428,85.42050210564904,82.92447873274982,0.35430613,45104,920.5,3925.7427,0.8548017652799915,0,0,-inf,1000000,0,88,1.780688762664795e-06,0.00010780245065689087,470.92126279324293,0.0005250126123428345,27.763697996735573,0.003514409065246582,0.007758378982543945,55.22061288356781,1000,89000,89000,95.35173,167.05916,166.61392,94.6121,192.27507,0.14646381,0.03302483,4.599803,3.8001008,1.1045147,-177.12303,0.5531138,4904.0
166.05847,96.57786,122.49361,0.14619806,89,162.0,167,156,3.63318042491699,469.37323,501.19287,437.04272,22.805367,7.337900161743164,20.0,2.8206072771889974,84.71606490022603,83.09065132911921,0.35430613,45242,162.0,469.37323,0.10189016437805934,0,0,-inf,1000000,0,89,1.8477439880371094e-06,0.00035484880208969116,470.81205170601606,0.00048311054706573486,4.9969202876091,0.003513932228088379,0.010003045201301575,55.22472460567951,1000,90000,90000,69.09698,180.03786,180.1705,68.496704,222.55702,0.14623016,-0.6602599,4.34117,3.753119,1.2608441,-187.5659,0.5501282,4951.0
170.09927,92.387634,79.54224,0.14627607,90,1000.0,1000,1000,0.0,4420.9375,4640.0015,4275.9243,99.51788,7.337900161743164,20.0,2.8274652480492426,84.85901456826066,84.30180319344818,0.35430613,45264,1000.0,4420.9375,0.9626715788827761,0,0,-inf,1000000,0,90,2.123415470123291e-06,0.0001082196831703186,470.4559907838702,0.0005324408411979675,30.229882903397083,0.0036008507013320923,0.007809855043888092,55.57171865552664,1000,91000,91000,92.679825,161.4548,159.95041,92.81891,257.82394,0.14626405,-0.069978684,5.346944,3.633168,1.3366421,-173.15369,0.54761237,4876.0
171.6246,84.82348,88.98288,0.144105,91,540.6,1000,123,418.2009564790592,2610.8108,5217.455,291.2028,2336.842,7.337900161743164,20.0,2.811212809718494,83.5088418792981,82.91563137971043,0.35430613,45537,540.6,2610.8108,0.5683661032477723,0,0,-inf,1000000,0,91,1.8104910850524902e-06,0.00010324269533157349,474.850703060627,0.0005205795168876648,16.407835081219673,0.0036090537905693054,0.008035063743591309,56.109463796019554,1000,92000,92000,101.303505,169.94197,170.22202,100.23571,276.2168,0.14405847,-0.04063251,4.21329,3.688528,1.2087066,-176.47163,0.5267153,4983.0
170.62491,97.590675,106.96356,0.14507605,92,337.2,1000,167,331.42926847217336,1443.6338,5413.9746,425.13458,1979.4766,7.337900161743164,20.0,2.870713831844567,83.94033164766984,82.5918047995621,0.35430613,45492,337.2,1443.6338,0.31411634237684,0,0,-inf,1000000,0,92,1.8104910850524902e-06,0.00010386854410171509,473.8132922425866,0.0004883483052253723,10.397521488368511,0.003544352948665619,0.007808133959770203,55.47567480802536,1000,93000,93000,104.08163,175.99785,176.09082,103.793015,229.5154,0.14507298,0.591704,4.658386,3.6930244,1.0429356,-183.76564,0.5253299,4966.0
167.62251,89.14762,85.45851,0.15010075,93,585.2,1000,167,414.8025554405373,2434.7595,4517.4814,451.8344,1964.3444,7.337900161743164,20.0,2.7840979126369976,83.61242965471048,83.74452207814633,0.35430613,45241,585.2,2434.7595,0.5300163130236311,0,0,-inf,1000000,0,93,1.8849968910217285e-06,0.0002726912498474121,472.77673138678074,0.000557534396648407,17.76754481345415,0.0035511329770088196,0.007807202637195587,55.67346405237913,1000,94000,94000,93.362595,167.22852,166.98592,93.00583,311.21875,0.15012892,-0.29795942,4.0507536,3.7389596,1.242236,-175.56645,0.5260393,4941.0
171.49341,85.59546,95.93416,0.14733033,94,451.3,1000,210,359.26509710797126,1917.4398,4714.96,697.8654,1819.9878,7.337900161743164,20.0,2.7297532570612932,83.16379210432886,82.44455358586073,0.35430613,45154,451.3,1917.4398,0.4173269691238063,0,0,-inf,1000000,0,94,1.8700957298278809e-06,0.00010905414819717407,472.22792387753725,0.0004628300666809082,13.574824877083302,0.0035116076469421387,0.007695943117141724,55.594167955219746,1000,95000,95000,97.308784,163.57162,163.35725,96.810745,216.26787,0.14732169,0.3421883,5.3994718,3.7611403,1.3298104,-175.63121,0.55642486,4907.0
167.22177,100.11986,101.24994,0.15004747,95,155.0,171,138,13.091982279242513,414.64136,473.88516,350.81897,48.368298,7.337900161743164,20.0,2.894517600694023,85.22436743115833,82.94430184700072,0.35430613,45315,155.0,414.64136,0.08996775202178875,0,0,-inf,1000000,0,95,1.7136335372924805e-06,0.00010672956705093384,472.4623788520694,0.00047826021909713745,4.764035202562809,0.0035929828882217407,0.0077781155705451965,55.49365685880184,1000,96000,96000,109.7267,165.91618,165.91179,110.36593,262.31882,0.15004028,0.20229448,5.5471344,3.8149333,1.7634125,-177.34036,0.5585848,4877.0
165.87312,91.95055,107.600136,0.14749666,96,1000.0,1000,1000,0.0,4928.199,4941.8955,4897.9253,12.786393,7.337900161743164,20.0,2.853324948605027,84.62142332329196,82.61373092932045,0.35430613,45308,1000.0,4928.199,1.073169961283516,0,0,-inf,1000000,0,96,1.8253922462463379e-06,6.860494613647461e-05,470.52209697663784,0.0005625337362289429,30.534571208059788,0.0034598037600517273,0.007702745497226715,55.4060202986002,1000,97000,97000,97.20806,162.43828,161.60466,97.07307,351.3723,0.1474915,0.1792054,5.35105,3.6470304,1.1961266,-174.1684,0.5458386,4871.0
170.03491,96.48371,93.44143,0.1437952,97,141.2,145,135,2.9257477676655586,376.87402,398.77643,344.61548,16.559519,7.337900161743164,20.0,2.834971633125268,85.17299479915094,83.65964207999885,0.35430613,45294,141.2,376.87402,0.08174077734854582,0,0,-inf,1000000,0,97,1.8104910850524902e-06,0.0002738684415817261,470.9608590230346,0.0006003379821777344,4.39608097076416,0.0035023316740989685,0.007801808416843414,55.68105420470238,1000,98000,98000,84.094635,172.37784,173.41714,83.90525,281.73294,0.14379764,-0.1849705,4.4109154,3.797116,1.3596404,-180.59557,0.53474253,4952.0
169.40073,96.805405,101.66969,0.15172148,98,381.5,1000,108,405.11979709710556,1676.1116,5060.2715,231.257,2160.3838,7.337900161743164,20.0,2.9211299510816873,86.21159358477485,83.58550891568125,0.35430613,45405,381.5,1676.1116,0.3647576938499157,0,0,-inf,1000000,0,98,3.859400749206543e-06,0.00011620670557022095,470.66577802598476,0.0005967319011688232,11.837336786091328,0.0035011470317840576,0.007834099233150482,55.463994435966015,1000,99000,99000,105.692116,173.1375,175.02173,106.087364,258.71835,0.15171416,0.18279892,4.70317,3.7312465,1.028905,-182.76111,0.53860855,4945.0
159.7457,98.09027,106.04175,0.14555612,99,1000.0,1000,1000,0.0,4626.1406,4654.3496,4585.824,20.963852,7.337900161743164,20.0,2.874607668070276,85.08207426863572,83.40717855829656,0.35430613,45402,1000.0,4626.1406,1.0073716075621566,0,0,-inf,1000000,0,99,1.7881393432617188e-06,0.0001169741153717041,472.0399738550186,0.0005759969353675842,30.56016480177641,0.0035146474838256836,0.008047014474868774,55.44202470034361,1000,100000,100000,92.461395,168.28697,168.80762,92.87853,202.92667,0.14552364,0.13200122,4.8530235,3.8750927,1.1259744,-179.80498,0.56163925,4906.0
168.0856,94.142555,90.43108,0.14680788,100,390.5,1000,176,305.48003208065825,1526.6255,4671.585,493.8562,1561.282,7.337900161743164,20.0,2.810324631027241,83.94801998599984,82.30270555214942,0.35430613,45387,390.5,1526.6255,0.33219467980580775,0,0,-inf,1000000,0,100,1.7136335372924805e-06,0.00010455399751663208,473.06616186350584,0.0006431862711906433,11.779711000621319,0.003529101610183716,0.007899925112724304,55.4356696754694,1000,101000,101000,88.27619,172.21196,172.66075,89.093834,245.45561,0.14679365,0.053850792,4.310418,3.6618829,1.1724379,-179.06436,0.5270245,4944.0
156.91515,98.38431,93.21024,0.14359131,101,822.5,1000,165,290.3739829943447,3836.3054,4783.3516,478.5801,1487.7124,7.337900161743164,20.0,2.8651879655077366,84.55729885880683,81.89045572243988,0.35430613,45366,822.5,3836.3054,0.8353193723977235,0,0,-inf,1000000,0,101,1.6838312149047852e-06,0.0003305375576019287,470.2942165136337,0.000568196177482605,24.738522186875343,0.0033819153904914856,0.007884204387664795,55.5320787653327,1000,102000,102000,97.34447,163.30807,163.90068,98.05578,277.14362,0.14359097,-0.3406106,3.9077315,3.5887458,1.4373926,-169.14719,0.5080794,5001.0
164.87642,95.004326,83.88451,0.1460548,102,134.9,135,134,0.30000000000000004,411.44183,414.1608,408.7819,1.5156257,7.337900161743164,20.0,2.728726771138148,81.06504796439842,82.0495067742908,0.35430613,45482,134.9,411.44183,0.08927078987151553,0,0,-inf,1000000,0,102,1.7285346984863281e-06,0.00011976063251495361,471.80966234207153,0.000576406717300415,4.03759291023016,0.003443412482738495,0.007833197712898254,55.75342418253422,1000,103000,103000,78.17523,169.98007,170.77127,77.958534,207.17982,0.14602166,0.27776638,5.0159416,3.8627598,1.0773562,-181.34596,0.55824393,4886.0
176.73479,91.134186,73.461044,0.1457696,103,912.2,1000,122,263.4,4098.5596,4552.368,368.7798,1243.3917,7.337900161743164,20.0,2.89494406681691,85.97104443817122,82.85301347267509,0.35430613,45241,912.2,4098.5596,0.8924470016370322,0,0,-inf,1000000,0,103,2.041459083557129e-06,6.324797868728638e-05,470.1417960077524,0.0005587190389633179,27.458846859633923,0.0034195035696029663,0.007758177816867828,55.29740538448095,1000,104000,104000,85.9609,161.07938,161.20927,86.28842,233.03322,0.14575157,0.26824483,5.5178757,3.8567276,1.1551968,-173.54233,0.57675683,4875.0
169.7261,84.758995,98.68751,0.15041515,104,655.1,1000,133,422.41861938129574,3069.8672,4881.086,355.55426,2185.8416,7.337900161743164,20.0,2.8184626331896485,85.4486725141341,83.30317353593111,0.35430613,45140,655.1,3069.8672,0.6683637718422667,0,0,-inf,1000000,0,104,1.9222497940063477e-06,0.00010918080806732178,472.2500646263361,0.0005431473255157471,19.915576942265034,0.003459535539150238,0.00791224092245102,55.43771952390671,1000,105000,105000,100.89224,165.29848,165.66844,101.12723,262.52866,0.15044032,-0.09233056,4.812226,3.6371255,1.7113562,-175.98004,0.52329826,4924.0
154.72989,100.748276,95.9929,0.15300459,105,136.7,140,133,2.1470910553583886,420.45587,442.91687,400.07178,12.665867,7.337900161743164,20.0,2.9300968199147133,85.41537561951183,83.68572583031356,0.35430613,45409,136.7,420.45587,0.09123434554815756,0,0,-inf,1000000,0,105,1.7061829566955566e-06,0.00033329427242279053,470.5046642050147,0.0006409436464309692,4.183898247778416,0.0034575089812278748,0.007926113903522491,55.58621158450842,1000,106000,106000,94.32539,163.53366,164.1865,94.56932,208.67844,0.15303195,-0.022924405,4.7964506,3.8514075,1.188534,-174.98611,0.56182194,4939.0
182.60315,76.01051,95.83569,0.15304253,106,779.0,1000,124,298.63087583168624,3653.9282,4936.379,305.44373,1566.3762,7.337900161743164,20.0,2.8865324282561184,84.93439625716273,83.3837932774824,0.35430613,45437,779.0,3653.9282,0.7955915858533497,0,0,-inf,1000000,0,106,1.7285346984863281e-06,0.0001080632209777832,471.1839152574539,0.00063314288854599,23.85611565411091,0.0035688653588294983,0.007773160934448242,55.528639264404774,1000,107000,107000,74.68177,180.45047,179.43098,75.79879,299.68622,0.15300108,0.39681426,5.0431314,3.58966,1.9758313,-188.15254,0.5364458,4944.0
173.56558,84.485886,94.39607,0.14850369,107,889.8,1000,337,226.0198221395637,4382.94,5031.19,1387.1234,1223.5297,7.337900161743164,20.0,2.819524281988166,84.0280518082249,82.67160611258268,0.35430613,45303,889.8,4382.94,0.9543944536738541,0,0,-inf,1000000,0,107,1.8328428268432617e-06,0.0002177208662033081,471.4129822701216,0.0005361661314964294,27.164878629148006,0.0035563111305236816,0.007906518876552582,55.27453427761793,1000,108000,108000,109.14513,161.96487,162.04268,109.07953,255.32278,0.14855208,-0.5187517,4.4170604,3.8100693,1.5126429,-170.67957,0.54574436,4932.0
165.35265,85.63479,99.41319,0.15589128,108,868.3,1000,155,276.289721126212,4178.177,4890.758,486.11646,1437.2535,7.337900161743164,20.0,2.7005686851648387,81.54811252459224,83.15557819076359,0.35430613,45332,868.3,4178.177,0.9097902587858773,0,0,-inf,1000000,0,108,1.8924474716186523e-06,0.00010933727025985718,472.6107889637351,0.0006442219018936157,26.558585554361343,0.0035538077354431152,0.0077958181500434875,55.41553232818842,1000,109000,109000,90.590195,167.26416,167.37971,90.252014,295.538,0.15591452,0.034812756,4.220648,3.6297164,1.1643109,-173.2161,0.5046054,4965.0
162.31749,101.76677,103.002266,0.15945114,109,938.0,1000,783,73.22158151801968,4255.6436,4658.7573,3478.502,362.1246,7.337900161743164,20.0,2.849771437151387,83.75845104139658,81.73288862707138,0.35430613,45528,938.0,4255.6436,0.9266650897223566,0,0,-inf,1000000,0,109,1.8030405044555664e-06,0.0002862289547920227,471.779663592577,0.000572502613067627,28.39888921380043,0.0035795196890830994,0.007847905158996582,55.818068608641624,1000,110000,110000,86.645645,155.7178,157.191,86.93057,204.61728,0.15944983,-0.0716658,5.128048,3.90076,1.1159288,-168.98128,0.5711114,4846.0
172.12038,94.66479,102.12685,0.1488146,110,483.7,1000,132,421.60930966950906,2043.0276,4609.2236,373.93994,2014.0355,7.337900161743164,20.0,2.8100131279600276,85.2654889515901,83.4847478593874,0.35430613,45133,483.7,2043.0276,0.4446841395186233,0,0,-inf,1000000,0,110,2.034008502960205e-06,0.00012551993131637573,472.80621253699064,0.0005349069833755493,14.86822871863842,0.003641575574874878,0.007922366261482239,55.71945232897997,1000,111000,111000,75.709785,166.57079,167.38403,76.52995,297.30417,0.14885461,-0.35671607,3.9662902,3.5441856,1.1184245,-173.95238,0.50028205,4947.0
168.82942,78.90279,78.69956,0.14739521,111,659.7,1000,147,416.7831690459681,3038.4102,4824.706,504.6338,2061.518,7.337900161743164,20.0,2.833667437620502,83.56509920839567,83.06378299533367,0.35430613,45529,659.7,3038.4102,0.6615113898473863,0,0,-inf,1000000,0,111,2.950429916381836e-06,0.00010110437870025635,471.5287237018347,0.0005918070673942566,19.85401514172554,0.003595307469367981,0.007934249937534332,55.50831826776266,1000,112000,112000,102.51462,156.00139,155.81804,102.539955,253.68134,0.14740784,-0.43855768,4.7410727,3.6762536,1.2989298,-166.14038,0.54045236,4882.0
161.11874,101.42143,114.34777,0.1538515,112,1000.0,1000,1000,0.0,4813.886,4896.7275,4684.2993,61.993885,7.337900161743164,20.0,2.802648254297417,84.13403822810737,84.1271901232028,0.35430613,45405,1000.0,4813.886,1.048268810998414,0,0,-inf,1000000,0,112,1.952052116394043e-06,0.00010263919830322266,474.5317445099354,0.0006080120801925659,30.61860090494156,0.0035346895456314087,0.007859386503696442,55.538095623254776,1000,113000,113000,93.66838,166.23862,167.37589,93.871735,253.48894,0.15388,-0.101508714,5.577718,3.761664,1.3457832,-180.16237,0.5658299,4862.0
171.77022,96.01519,97.09899,0.14722559,113,417.3,1000,132,384.01746054053325,1868.8215,4968.2812,380.33374,2035.6239,7.337900161743164,20.0,2.830582330444818,84.0731987671711,83.11895800361872,0.35430613,45338,417.3,1868.8215,0.40673629812657347,0,0,-inf,1000000,0,113,1.817941665649414e-06,0.0003483965992927551,473.19075021892786,0.0006865262985229492,12.73824167251587,0.003481246531009674,0.007882744073867798,55.4596301689744,1000,114000,114000,96.858284,169.04276,168.30925,97.15658,393.02182,0.14721498,-0.124364436,4.193354,3.8432403,1.5700452,-178.56932,0.53159076,4898.0
174.62822,94.39293,90.496216,0.14897098,114,1000.0,1000,1000,0.0,4401.6094,4507.5996,4275.33,68.18556,7.337900161743164,20.0,2.8927295229188448,84.89155456983475,82.85967159471095,0.35430613,45222,1000.0,4401.6094,0.958461273889523,0,0,-inf,1000000,0,114,1.7955899238586426e-06,0.00010450184345245361,473.37716691195965,0.0005953535437583923,30.60046873241663,0.0035017430782318115,0.007673017680644989,55.60074231773615,1000,115000,115000,107.222534,163.1134,162.60745,107.15766,192.9537,0.14897643,0.08463778,4.87197,3.655861,1.3422836,-173.05006,0.53831226,4920.0
166.49573,102.88173,88.23462,0.15640822,115,1000.0,1000,1000,0.0,4689.335,4724.943,4665.6387,18.49225,7.337900161743164,20.0,2.779188037929629,82.73201705952114,82.70178861591756,0.35430613,45417,1000.0,4689.335,1.0211374243779612,0,0,-inf,1000000,0,115,1.8253922462463379e-06,0.0001038089394569397,473.19516714662313,0.0005272403359413147,30.54752829670906,0.0035251304507255554,0.007874198257923126,55.57504614442587,1000,116000,116000,115.917755,168.93974,169.89963,116.34346,277.50845,0.156382,0.5515604,4.876353,3.7829041,1.2535616,-179.43448,0.53612506,4903.0
168.19852,100.344086,93.342,0.15383576,116,214.9,294,202,26.45165401255657,733.7808,1120.9589,665.34045,129.684,7.337900161743164,20.0,2.9085791289953757,86.90035601657196,83.9247163736254,0.35430613,44992,214.9,733.7808,0.15948688460353644,0,0,-inf,1000000,0,116,1.7657876014709473e-06,0.00011084973812103271,473.78702200204134,0.0004705265164375305,6.456208877265453,0.00356360524892807,0.007914930582046509,55.56225415319204,1000,117000,117000,95.41107,167.34627,167.87094,95.62089,212.21283,0.15382904,-0.43710425,5.193963,3.8622317,1.6264584,-181.93129,0.5817649,4863.0
165.265,100.671486,94.11071,0.15239112,117,492.6,1000,143,414.3105598461135,2269.5073,5017.4863,386.16898,2234.605,7.337900161743164,20.0,2.72024827710796,83.22071839893377,83.12924930103124,0.35430613,44700,492.6,2269.5073,0.4940189179688332,0,0,-inf,1000000,0,117,1.8402934074401855e-06,0.00026986002922058105,471.15657860040665,0.0005963966250419617,14.879001371562481,0.0035393014550209045,0.00782940536737442,55.64157905429602,1000,118000,118000,81.387146,171.07031,171.48479,81.70043,208.01315,0.15240574,0.08983746,4.782157,3.6847427,1.7126516,-182.81857,0.532523,4915.0
173.53674,84.57221,102.54696,0.15819131,118,313.9,1000,142,343.050273283669,1364.809,5201.983,404.5227,1912.1128,7.337900161743164,20.0,2.76773389125413,83.75467661712013,84.77168642708838,0.35430613,45122,313.9,1364.809,0.2969456870981394,0,0,-inf,1000000,0,118,1.6614794731140137e-06,0.0001039654016494751,471.2323044165969,0.0006027594208717346,9.632915116846561,0.0034822076559066772,0.007863461971282959,55.574843376874924,1000,119000,119000,102.03405,171.27084,171.20781,102.212814,250.46034,0.15820006,0.072587654,4.6093283,3.7701252,1.2584863,-179.28568,0.54183465,4932.0
165.21353,97.529274,104.63349,0.15876062,119,661.4,1000,148,414.7141666256411,2965.8538,4739.8594,377.69025,2096.8594,7.337900161743164,20.0,2.904076527575787,84.78047029140528,82.5065071227026,0.35430613,45464,661.4,2965.8538,0.6457062065504747,0,0,-inf,1000000,0,119,1.862645149230957e-06,0.00010701268911361694,473.3477644622326,0.0005842223763465881,19.936603225767612,0.0034727975726127625,0.007939137518405914,55.78214901685715,1000,120000,120000,94.86423,168.665,170.31064,94.73111,267.01324,0.15880969,-0.2934051,4.523696,3.7056305,1.2274953,-179.98128,0.52505314,4896.0
151.23889,99.90332,124.14064,0.15618978,120,1000.0,1000,1000,0.0,5226.147,5343.3105,5068.7695,93.78972,7.337900161743164,20.0,2.860446625426164,84.01952236006355,82.45175392058313,0.35430613,45542,1000.0,5226.147,1.1380728381016267,0,0,-inf,1000000,0,120,1.8924474716186523e-06,0.0001042485237121582,471.7369738519192,0.0005171895027160645,30.798824444413185,0.0034999996423721313,0.007804274559020996,55.64972773194313,1000,121000,121000,98.839,176.43152,176.48477,98.59893,269.48322,0.15614088,0.6135637,4.133224,3.479711,1.5449414,-180.2167,0.47274208,5027.0
171.55862,94.25753,105.24134,0.16174766,121,1000.0,1000,1000,0.0,4733.0107,4761.2656,4711.1997,15.046262,7.337900161743164,20.0,2.8798029458454657,83.76680548356723,82.06797349806308,0.35430613,45568,1000.0,4733.0107,1.0306514543152214,0,0,-inf,1000000,0,121,1.7955899238586426e-06,0.0003230050206184387,474.2860186472535,0.0006220191717147827,30.960016548633575,0.0034769922494888306,0.007903598248958588,55.814388297498226,1000,122000,122000,93.72901,175.40524,175.98772,94.50681,255.81874,0.16177803,-0.26427513,4.191478,3.667768,1.400266,-183.81914,0.50910604,4941.0
160.29683,110.12652,83.51637,0.16065465,122,1000.0,1000,1000,0.0,4539.707,4574.191,4516.7314,22.510078,7.337900161743164,20.0,2.796990150387919,84.12311527506867,83.60692681577206,0.35430613,45498,1000.0,4539.707,0.9885435116475016,0,0,-inf,1000000,0,122,1.8998980522155762e-06,0.00010504573583602905,474.44819375127554,0.0005755424499511719,30.063514292240143,0.003508172929286957,0.007827900350093842,55.46704716980457,1000,123000,123000,123.86541,162.63916,164.96997,123.78407,291.3858,0.16069767,-0.11713288,6.0548406,3.684816,1.172282,-176.74324,0.58337086,4861.0
171.72429,98.656136,89.537315,0.16144611,123,996.4,1000,964,10.8,4747.743,4816.4893,4586.3413,58.9935,7.337900161743164,20.0,2.8694271544635854,84.55219926387564,83.09020739987015,0.35430613,45464,996.4,4747.743,1.0338606631434457,0,0,-inf,1000000,0,123,3.5390257835388184e-06,0.00010591000318527222,472.5033278763294,0.0005975142121315002,30.45609925687313,0.00357663631439209,0.00788118690252304,55.60306105017662,1000,124000,124000,91.01062,172.35568,172.87936,90.980995,305.4944,0.16138312,0.63890266,4.5566516,3.7371202,1.1729192,-178.47237,0.512968,4995.0
