Q-avg,Q-std,Q_loss,alpha,epoch,evaluation/episode-length-avg,evaluation/episode-length-max,evaluation/episode-length-min,evaluation/episode-length-std,evaluation/return-average,evaluation/return-max,evaluation/return-min,evaluation/return-std,model/max_penalty,model/mean_rollout_length,model/mean_rollout_reward,model/origin_ret,model/penalty_ret,model/val_loss,model/valid_num,perf/AverageLength,perf/AverageReturn,perf/NormalizedReturn,sampler/episodes,sampler/last-path-return,sampler/max-path-return,sampler/pool-size,sampler/total-samples,time-step,times/epoch_after_hook,times/epoch_before_hook,times/epoch_rollout_model,times/evaluation_metrics,times/evaluation_paths,times/timestep_after_hook,times/timestep_before_hook,times/train,timestep,timesteps_total,train-steps,training/Q/q1_loss,training/sac_Q/q1,training/sac_Q/q2,training/sac_Q/q2_loss,training/sac_Q/q_global_norm,training/sac_pi/alpha,training/sac_pi/alpha_loss,training/sac_pi/logp_pi,training/sac_pi/pi_entropy,training/sac_pi/pi_global_norm,training/sac_pi/policy_loss,training/sac_pi/std,training/sac_pi/valid_num
194.14853,103.1251,112.53989,0.163262,175,993.7,1000,937,18.900000000000002,4680.867,4933.448,4169.7783,219.92441,7.2385573387146,20.0,3.006188663702441,85.22768005893423,80.94741577651084,0.40512508,46270,993.7,4680.867,1.0192928632120104,0,0,-inf,1000000,0,175,1.7695128917694092e-06,0.0001240745186805725,488.10220459103584,0.0006413627415895462,34.611229941248894,0.0036491360515356064,0.008359923958778381,61.40287329442799,1000,176000,176000,110.564896,193.68932,194.27261,109.84493,236.1045,0.16329531,-0.16129257,4.452596,3.5316627,1.3046113,-201.52075,0.5055101,4935.0
205.8558,91.96476,91.36163,0.16704832,176,1000.0,1000,1000,0.0,4985.6953,5063.882,4892.88,55.284042,7.2385573387146,20.0,2.9643688559422436,84.10240183807649,80.89996032132983,0.40512508,46100,1000.0,4985.6953,1.0856945124548363,0,0,-inf,1000000,0,176,1.778826117515564e-06,0.0001300424337387085,494.5856658536941,0.0005599372088909149,34.617044342681766,0.0036328881978988647,0.008223254233598709,61.18262242898345,1000,177000,177000,102.29312,214.49231,214.47115,101.33016,294.03757,0.16706154,-0.14876588,3.674377,3.4866319,1.7423996,-217.89809,0.4717822,5031.0
213.88516,86.77056,84.11043,0.1698099,177,989.3,1000,935,22.00931620927829,4800.8115,4913.943,4526.7134,115.54736,7.2385573387146,20.0,3.0206427614464313,85.12551471041458,80.49552882314086,0.40512508,46014,989.3,4800.8115,1.0454207072998403,0,0,-inf,1000000,0,177,1.7061829566955566e-06,0.0006748121231794357,496.62336190231144,0.000508556142449379,35.75063735432923,0.003631316125392914,0.008825547993183136,60.6782962474972,1000,178000,178000,100.24455,199.30664,199.22018,99.30251,352.2165,0.16983879,0.21533242,4.6321883,3.7641556,1.404509,-208.49837,0.5436133,4971.0
200.06422,99.58687,97.91632,0.1657811,178,431.7,1000,131,389.32532668707796,1830.699,4831.326,324.9726,1976.2263,7.2385573387146,20.0,3.092989827769645,87.30199782747641,80.64066045511484,0.40512508,45959,431.7,1830.699,0.3984319437826911,0,0,-inf,1000000,0,178,1.7713755369186401e-06,0.00012323632836341858,497.26266949251294,0.0005062147974967957,14.542187564074993,0.003688206896185875,0.008350452408194542,61.08013875968754,1000,179000,179000,102.85402,206.99394,206.91977,102.8126,258.2824,0.16573098,0.15414095,3.5356038,3.6610382,1.5997394,-210.06943,0.48242277,5029.0
198.45755,103.0375,85.97265,0.1680573,179,144.2,149,142,1.9390719429665315,340.55872,353.53265,331.08026,5.931791,7.2385573387146,20.0,3.0218271450349614,84.52294387119653,80.53973720329583,0.40512508,46181,144.2,340.55872,0.07383010205064865,0,0,-inf,1000000,0,179,1.8402934074401855e-06,0.00012460537254810333,499.26486569829285,0.0007244199514389038,4.895284848287702,0.0036524347960948944,0.008863892406225204,61.26587260141969,1000,180000,180000,91.91137,201.45361,200.49303,92.07865,238.2438,0.16805916,0.013635973,4.2779245,3.7081637,1.8451345,-209.58752,0.52628326,4937.0
191.01016,110.78433,96.97853,0.1677014,180,149.6,152,147,1.42828568570857,309.10718,320.10635,298.39185,6.033019,7.2385573387146,20.0,3.0409508419430926,86.05132466623994,80.66219525989413,0.40512508,46132,149.6,309.10718,0.06697891664861332,0,0,-inf,1000000,0,180,1.911073923110962e-06,0.00012377649545669556,497.4380438923836,0.00043667666614055634,5.099065313115716,0.003759467974305153,0.008349975571036339,61.106431636959314,1000,181000,181000,97.74509,193.59502,193.73552,98.58579,265.43228,0.16763543,0.9117755,4.7112627,3.5539021,2.020913,-201.05148,0.519107,4954.0
197.50894,105.43418,127.27077,0.16579504,181,942.5,1000,425,172.5,4919.15,5304.8027,1818.2401,1033.7983,7.2385573387146,20.0,2.990221575993938,83.72270215544519,79.02537110427737,0.40512508,46251,942.5,4919.15,1.0711987208217142,0,0,-inf,1000000,0,181,1.9166618585586548e-06,0.00027185119688510895,486.65756039880216,0.0005467124283313751,32.55955045670271,0.003681797534227371,0.008246736600995064,61.41080468147993,1000,182000,182000,102.49979,207.51694,208.06723,102.70931,321.84314,0.16579512,-0.40602857,4.082359,3.5803196,1.579927,-216.00394,0.5266432,4956.0
202.4878,101.30984,83.82149,0.1656956,182,147.2,150,145,1.7204650534085253,431.75543,446.02258,419.37604,8.19074,7.2385573387146,20.0,3.0162998001749983,84.23829609904608,79.86390186947285,0.40512508,46133,147.2,431.75543,0.09369576362115088,0,0,-inf,1000000,0,182,1.7266720533370972e-06,0.0001225881278514862,487.0385731011629,0.000467861071228981,4.867961186915636,0.0037099700421094894,0.008348353207111359,61.250892197713256,1000,183000,183000,99.356834,194.68594,193.97768,98.93002,297.45572,0.16566992,0.012313775,4.1722293,3.5776794,1.8970441,-204.40703,0.50511783,4930.0
199.349,97.02697,93.57158,0.16931958,183,990.0,1000,900,30.0,5110.5537,5232.711,4632.872,167.31396,7.2385573387146,20.0,3.0465893262620347,85.482885099642,80.00682044642627,0.40512508,46154,990.0,5110.5537,1.1128928019107973,0,0,-inf,1000000,0,183,1.6223639249801636e-06,8.13901424407959e-05,496.8521839249879,0.0005451664328575134,34.08238711208105,0.0037589017301797867,0.008420661091804504,61.606052530929446,1000,184000,184000,109.961586,198.33511,199.11812,109.84311,325.6722,0.16927432,0.1341356,4.8439384,3.752718,1.7000086,-207.84288,0.5597285,4941.0
205.11006,88.15818,105.17971,0.16422556,184,749.8,1000,163,382.1917843177689,3687.352,5095.5117,499.04608,2075.608,7.2385573387146,20.0,2.941473124005201,85.00649972377053,80.06946414041101,0.40512508,46038,749.8,3687.352,0.8028724012686226,0,0,-inf,1000000,0,184,1.773238182067871e-06,0.00012405961751937866,492.3548067063093,0.0005944985896348953,26.8540682438761,0.003804398700594902,0.008584262803196907,61.213258881121874,1000,185000,185000,97.431015,201.4207,201.9611,97.45371,175.24854,0.1642447,-0.033115275,3.8324814,3.53343,1.870992,-207.1851,0.48915133,4993.0
202.22353,96.2998,102.23737,0.16571368,185,936.7,1000,367,189.89999999999998,4116.1675,4593.875,1228.2544,969.00665,7.2385573387146,20.0,3.0294437073144165,84.55481898737551,79.71350462744951,0.40512508,46282,936.7,4116.1675,0.8962825869331543,0,0,-inf,1000000,0,185,1.735985279083252e-06,0.00026552751660346985,486.75622034072876,0.0004713926464319229,33.04935756698251,0.0036972109228372574,0.008401192724704742,61.50062566436827,1000,186000,186000,83.989235,203.9694,203.79462,83.720184,246.18018,0.16572723,0.1347962,4.4424133,3.4158287,2.3130977,-212.58253,0.51009816,4942.0
200.78004,96.28702,113.12706,0.1699147,186,916.7,1000,167,249.9,4277.4155,4749.7905,388.46344,1296.5289,7.2385573387146,20.0,2.95429992208271,84.69374236206312,80.62752001827717,0.40512508,46034,916.7,4277.4155,0.9314077455768475,0,0,-inf,1000000,0,186,1.8142163753509521e-06,0.0001269206404685974,494.1090389098972,0.0006233155727386475,31.95033269189298,0.003650624305009842,0.008508119732141495,60.844914600253105,1000,187000,187000,103.17411,208.85901,208.11723,103.41946,296.51135,0.16993847,-0.09845147,4.331014,3.624064,1.4948125,-215.66106,0.5086163,4947.0
193.60359,94.588936,101.649826,0.16648078,187,579.2,1000,126,421.2101138386874,2518.2732,4879.117,245.73656,2195.3328,7.2385573387146,20.0,3.1005814055535734,86.40755693219373,81.12912159139395,0.40512508,46261,579.2,2518.2732,0.5482083533638202,0,0,-inf,1000000,0,187,2.8833746910095215e-06,0.00016774050891399384,490.44436883740127,0.0004541166126728058,20.63605405203998,0.0035809874534606934,0.00848657637834549,59.58660498261452,1000,188000,188000,98.925606,198.43144,197.77908,99.45759,333.35068,0.16645667,0.3798006,4.586316,3.6976738,1.880267,-206.96326,0.52419496,4912.0
200.46725,101.49108,103.43698,0.16205396,188,1000.0,1000,1000,0.0,4707.1963,4813.603,4497.3877,87.896706,7.2385573387146,20.0,3.116342053977824,86.2916306598647,80.76048766219974,0.40512508,46387,1000.0,4707.1963,1.0250282124906633,0,0,-inf,1000000,0,188,1.8123537302017212e-06,0.00012519024312496185,502.5479356646538,0.0005412232130765915,36.71391658484936,0.0037340428680181503,0.008284876123070717,60.24731280654669,1000,189000,189000,95.737495,201.12418,200.16287,96.18225,271.28986,0.16205643,-0.0629294,3.9348915,3.4769187,1.8455812,-209.016,0.4936784,4962.0
197.66447,99.6333,112.70243,0.1669269,189,1000.0,1000,1000,0.0,4701.402,4807.6777,4390.033,122.67431,7.2385573387146,20.0,3.002087609993409,84.78381831600552,79.68208188969194,0.40512508,46174,1000.0,4701.402,1.0237659931759164,0,0,-inf,1000000,0,189,1.8291175365447998e-06,0.00032808445394039154,496.7204556148499,0.0006025116890668869,36.67708324454725,0.0037469547241926193,0.008559796959161758,60.11090965941548,1000,190000,190000,95.88431,197.30798,196.40073,95.34009,256.5111,0.16692752,-0.41383973,4.439568,3.654225,1.4350724,-208.2876,0.5387351,4900.0
197.5616,100.82043,96.79723,0.16036008,190,155.9,162,151,2.913760456866693,504.32358,517.9182,494.97928,7.0705085,7.2385573387146,20.0,2.9773961691821245,85.02315122677237,80.64766005057454,0.40512508,46046,155.9,504.32358,0.10950350629720304,0,0,-inf,1000000,0,190,1.6633421182632446e-06,0.00014322251081466675,489.3188689351082,0.000676468014717102,5.100083604454994,0.00377039797604084,0.008448487147688866,61.415684551000595,1000,191000,191000,99.7485,197.77472,199.29666,99.30922,214.3026,0.16033266,0.1291368,4.7172832,3.785041,1.476169,-209.87105,0.5674846,4913.0
206.43591,98.22685,98.572945,0.16501643,191,916.3,1000,163,251.10000000000002,4324.2275,4877.036,507.12317,1274.3884,7.2385573387146,20.0,3.0283030204855366,85.43714503674728,80.2427761986655,0.40512508,46179,916.3,4324.2275,0.941604950255712,0,0,-inf,1000000,0,191,1.8011778593063354e-06,0.00014686957001686096,493.34072877280414,0.0005215518176555634,33.202164424583316,0.0036484599113464355,0.008350986987352371,59.28231957927346,1000,192000,192000,88.79846,202.32022,202.57553,88.29663,241.15672,0.16500703,0.39486587,4.465214,3.4573715,1.8953391,-211.69148,0.49629983,4952.0
201.27165,104.02256,91.82146,0.16914459,192,134.3,136,133,0.7810249675906655,386.442,391.09454,383.30078,2.4251556,7.2385573387146,20.0,2.951080512495008,83.97044389747843,80.17878599959433,0.40512508,46163,134.3,386.442,0.08382499611812398,0,0,-inf,1000000,0,192,1.7210841178894043e-06,0.00012393109500408173,482.9935376998037,0.0005313437432050705,5.547157162800431,0.0036197956651449203,0.008550798520445824,61.02367176115513,1000,193000,193000,106.81041,200.3508,200.66446,107.84392,271.49237,0.16915189,-0.52924585,3.4505858,3.6592164,1.6746956,-207.6808,0.5011232,4939.0
198.37463,103.84192,106.85423,0.17476976,193,808.4,1000,549,188.04850438118353,3725.7363,4735.5903,2377.4033,970.4228,7.2385573387146,20.0,2.944460433185632,84.02362172640294,79.8485948632741,0.40512508,46086,808.4,3725.7363,0.8112337666138284,0,0,-inf,1000000,0,193,1.8086284399032593e-06,0.00027035363018512726,495.0442801769823,0.0005045626312494278,29.94102081656456,0.003721838817000389,0.008424062281847,60.08166389539838,1000,194000,194000,96.32538,206.07442,207.37447,96.14946,271.31982,0.17478915,-0.25577188,4.640143,3.8750405,1.8998073,-217.31067,0.56777513,4929.0
193.34164,97.495636,105.20626,0.16599531,194,936.0,1000,360,192.0,4850.3,5326.842,1453.502,1135.1932,7.2385573387146,20.0,3.040310694965395,86.07540726063472,80.70359925727844,0.40512508,46021,936.0,4850.3,1.0562008920127595,0,0,-inf,1000000,0,194,1.6633421182632446e-06,0.00012151151895523071,493.33816358819604,0.0006521325558423996,33.5946113858372,0.0036915168166160583,0.008506154641509056,59.266983829438686,1000,195000,195000,136.61223,194.79782,195.25208,137.137,291.84174,0.16599603,0.17570284,4.6655025,3.6852145,1.8974713,-206.36365,0.5344799,4884.0
200.87485,110.012085,89.69452,0.17074318,195,118.6,123,112,2.973213749463701,314.1153,340.95984,293.97528,17.23049,7.2385573387146,20.0,3.0128677062113374,85.16077119980461,80.62610110465944,0.40512508,46249,118.6,314.1153,0.06806985034534495,0,0,-inf,1000000,0,195,1.7601996660232544e-06,0.0001207645982503891,494.97314594872296,0.0005823522806167603,3.952243711799383,0.00363178551197052,0.008520398288965225,59.630683885887265,1000,196000,196000,105.96721,206.20537,206.75154,105.92683,312.93225,0.17078501,-0.13721016,4.2128663,3.8176277,1.8051004,-214.12381,0.54145366,4961.0
188.38312,106.30822,116.117485,0.16746825,196,323.1,1000,149,338.45662942244167,1338.9691,5024.9307,406.64166,1831.7692,7.2385573387146,20.0,2.98652623376677,85.07620808557338,80.67671378804923,0.40512508,46048,323.1,1338.9691,0.29131691435554247,0,0,-inf,1000000,0,196,1.7005950212478638e-06,0.00012248940765857697,497.4770914334804,0.00048549845814704895,10.772687776014209,0.0036844294518232346,0.008538272231817245,61.44752057082951,1000,197000,197000,90.145515,203.67317,205.15152,91.008446,216.88528,0.16746637,-0.003708482,4.292366,3.809606,1.8632945,-212.67747,0.5367786,4938.0
201.65059,97.30726,88.20899,0.1666321,197,833.9,1000,456,174.90137220731003,3958.0464,4940.4224,1994.5255,913.4584,7.2385573387146,20.0,3.070107085879194,86.01174466848973,79.84691218329489,0.40512508,46240,833.9,3958.0464,0.8618385821187052,0,0,-inf,1000000,0,197,1.9725412130355835e-06,0.0002747662365436554,483.9793093893677,0.0008054953068494797,28.97869527898729,0.0035412851721048355,0.00813310593366623,59.082885071635246,1000,198000,198000,85.52112,202.03293,202.06033,85.81621,284.7566,0.16666424,-0.19267981,3.9386597,3.780173,2.053792,-210.90352,0.52964497,4958.0
206.50508,99.01284,71.449165,0.16786803,198,1000.0,1000,1000,0.0,4742.6084,4869.3027,4446.9883,112.81116,7.2385573387146,20.0,2.949660880539291,84.09695295232306,80.2141244677794,0.40512508,46186,1000.0,4742.6084,1.0327421413339002,0,0,-inf,1000000,0,198,1.776963472366333e-06,0.0001486893743276596,500.4387742653489,0.0005889888852834702,36.221971521154046,0.0037209391593933105,0.008314413949847221,59.11014018021524,1000,199000,199000,98.851814,200.61238,202.59145,100.002205,345.44806,0.16785322,0.38027912,4.50961,3.6327407,2.1414094,-207.88837,0.51780164,4963.0
200.94608,94.61354,116.15677,0.16848427,199,1000.0,1000,1000,0.0,4651.8994,4719.7686,4553.519,53.379227,7.2385573387146,20.0,3.000629373077185,86.06064581956952,81.64967063802362,0.40512508,46065,1000.0,4651.8994,1.0129827239125526,0,0,-inf,1000000,0,199,1.7192214727401733e-06,0.00011767074465751648,490.9132600277662,0.0005421917885541916,34.48982096463442,0.0036514997482299805,0.00818430632352829,60.81781651079655,1000,200000,200000,87.78767,200.5221,201.67584,87.78445,201.24033,0.16845883,0.3162913,4.578428,3.9643242,1.6302563,-209.90028,0.56542736,4949.0
205.81963,88.45162,110.78904,0.16354257,200,747.2,1000,155,386.1595007247653,3742.1453,5197.055,505.6315,2110.6116,7.2385573387146,20.0,2.9674236235532883,84.1181006025935,80.41823022882045,0.40512508,46104,747.2,3742.1453,0.8148081755783284,0,0,-inf,1000000,0,200,1.7229467630386353e-06,0.00013473816215991974,498.2521836962551,0.0008816905319690704,27.80475628376007,0.0037622954696416855,0.008457543328404427,60.30010090023279,1000,201000,201000,122.963264,202.54341,203.44987,122.37566,334.95764,0.16352348,0.54472846,4.1638794,3.6077752,1.7496532,-207.28949,0.5067681,4999.0
202.069,103.88987,75.971924,0.16734515,201,499.3,1000,164,408.82148916122304,2401.1987,5330.1353,521.57104,2296.7659,7.2385573387146,20.0,3.0355355385585088,85.84938719693497,80.5052784539789,0.40512508,46239,499.3,2401.1987,0.522705662560091,0,0,-inf,1000000,0,201,1.864507794380188e-06,0.00028218701481819153,494.67953546717763,0.0007840786129236221,18.05385877005756,0.0036639515310525894,0.008247017860412598,59.23360186628997,1000,202000,202000,106.11568,195.26855,196.18156,107.7628,248.50914,0.16736248,-0.21535815,4.218436,3.9679928,1.7627833,-207.34302,0.552329,4920.0
204.46521,84.39891,83.011444,0.17191623,202,322.7,1000,150,338.68246190200045,1396.0535,5130.067,479.5103,1812.1956,7.2385573387146,20.0,3.070062129233842,85.79882410060041,81.23616776754677,0.40512508,46113,322.7,1396.0535,0.30375177424539657,0,0,-inf,1000000,0,202,1.695007085800171e-06,0.0002560969442129135,503.1997990179807,0.0005535930395126343,10.462340714409947,0.0037229787558317184,0.008495312184095383,60.89146260917187,1000,203000,203000,106.38015,200.42044,202.49712,106.7963,314.57565,0.17193381,-0.39917082,4.9083734,3.705426,1.6613822,-211.4845,0.5681324,4900.0
203.44485,94.34805,90.274605,0.16454436,203,1000.0,1000,1000,0.0,5024.4756,5210.7275,4838.38,116.05749,7.2385573387146,20.0,2.999525325120227,84.96462649585887,80.66279960266888,0.40512508,46154,1000.0,5024.4756,1.094142138848686,0,0,-inf,1000000,0,203,1.7527490854263306e-06,0.00012038089334964752,490.39287677779794,0.000646224245429039,36.052859742194414,0.003796268254518509,0.00880529172718525,60.24652609229088,1000,204000,204000,70.75661,208.35855,209.63167,70.38353,177.25455,0.1645438,-0.07223022,3.9537659,3.5002975,1.6042613,-213.72977,0.48336893,5006.0
205.04288,101.46992,106.94514,0.17241557,204,249.9,1000,157,250.13214507535812,837.13574,4724.562,367.57904,1296.0359,7.2385573387146,20.0,3.0255731023081625,84.36350754035361,79.57176583163262,0.40512508,46359,249.9,837.13574,0.18200100500417216,0,0,-inf,1000000,0,204,1.6838312149047852e-06,0.0001261010766029358,490.83031676337123,0.0005488432943820953,8.231872228905559,0.0037856325507164,0.00852709636092186,61.03188253194094,1000,205000,205000,85.90283,206.45471,207.71664,86.68392,249.14505,0.17245893,-0.15176573,4.370191,3.8925622,1.7689164,-217.40445,0.55361545,4907.0
198.52919,97.33236,87.79508,0.17268473,205,247.3,1000,161,250.9111595764525,961.44696,5036.3555,492.77405,1358.3206,7.2385573387146,20.0,3.021485319635423,85.90151708323503,81.96170276825548,0.40512508,45966,247.3,961.44696,0.20908010051730117,0,0,-inf,1000000,0,205,1.7285346984863281e-06,0.0002782810479402542,494.25541140697896,0.0005383417010307312,8.00136554427445,0.0037536583840847015,0.008367244154214859,60.95860910974443,1000,206000,206000,84.24774,202.16919,203.84322,84.37412,270.0153,0.17270255,-0.057121955,4.1498003,3.942945,1.6174128,-209.83632,0.5392196,4961.0
207.78984,89.48786,96.31083,0.17390107,206,1000.0,1000,1000,0.0,5157.0347,5237.4126,5102.752,44.323223,7.2385573387146,20.0,3.0422699358923624,85.86103156323422,80.44399494416177,0.40512508,46155,1000.0,5157.0347,1.1230178919275402,0,0,-inf,1000000,0,206,1.6260892152786255e-06,0.00012439489364624023,495.8142339643091,0.0005652531981468201,34.80594175867736,0.004030777141451836,0.00853552483022213,60.051649959757924,1000,207000,207000,87.719536,201.30185,200.50558,88.41817,231.05879,0.17391594,-0.3806042,4.1960936,3.751304,1.4883223,-213.14893,0.531723,4876.0
205.26375,105.59189,85.76074,0.17040727,207,1000.0,1000,1000,0.0,4966.753,5033.689,4869.317,41.07615,7.2385573387146,20.0,3.0304541470055835,85.38352385418654,80.37275454494178,0.40512508,46149,1000.0,4966.753,1.08156823487025,0,0,-inf,1000000,0,207,1.8868595361709595e-06,0.00010936707258224487,495.1359666250646,0.0007781833410263062,36.34946192987263,0.0036208201199769974,0.008501291275024414,59.21376491524279,1000,208000,208000,84.703896,215.04146,215.47092,84.94966,289.16418,0.17043135,-0.009243147,3.5647378,3.4988701,1.7828932,-219.81807,0.47931704,5010.0
206.47917,102.91384,90.078224,0.1637234,208,1000.0,1000,1000,0.0,5072.303,5123.6104,5038.369,26.521791,7.2385573387146,20.0,3.1018108146251557,86.35720593763588,80.34121127514123,0.40512508,46289,1000.0,5072.303,1.104560580249104,0,0,-inf,1000000,0,208,1.817941665649414e-06,0.00015117600560188293,493.19834749773145,0.0006090663373470306,36.0251841340214,0.0036399103701114655,0.008727673441171646,59.302218621596694,1000,209000,209000,91.587006,208.72859,209.20078,92.03185,264.55603,0.16369992,0.3733826,3.9084842,3.6016212,1.5748774,-212.55309,0.4910027,5020.0
218.88228,85.835144,77.082664,0.16956969,209,234.5,1000,145,255.18630449144405,929.9543,4924.119,455.4862,1331.466,7.2385573387146,20.0,3.0530448179544125,85.69578184179714,80.45695234021127,0.40512508,46198,234.5,929.9543,0.20221995396440484,0,0,-inf,1000000,0,209,1.7415732145309448e-06,0.0002761799842119217,498.2061174120754,0.0005047731101512909,7.743646364659071,0.0036447662860155106,0.008394941687583923,60.58447368815541,1000,210000,210000,102.40099,212.52686,211.92117,103.03021,249.18364,0.16959159,0.02646736,4.674605,3.4755752,1.9833912,-218.80713,0.5072613,4985.0
201.18605,104.03394,101.13711,0.16450948,210,575.7,1000,130,424.37201839895147,2587.4946,4863.1733,292.0056,2232.207,7.2385573387146,20.0,2.9970951495083513,84.72541101458393,80.31762597059786,0.40512508,46250,575.7,2587.4946,0.5632870718490928,0,0,-inf,1000000,0,210,1.6838312149047852e-06,0.0001235026866197586,496.7302790414542,0.0005780868232250214,20.802258133888245,0.003817116841673851,0.008567359298467636,60.0782899223268,1000,211000,211000,84.361115,209.72847,209.90244,84.89879,229.51994,0.16450462,0.3464983,3.9334335,3.6802402,1.735161,-214.3174,0.49856535,5015.0
201.47615,105.322174,128.20201,0.16183658,211,916.1,1000,161,251.7,4697.6445,5181.913,540.5515,1385.753,7.2385573387146,20.0,3.0333634207606734,85.24641503634821,80.11720406568766,0.40512508,46244,916.1,4697.6445,1.0229475236699777,0,0,-inf,1000000,0,211,1.8477439880371094e-06,0.00015331804752349854,486.9181023966521,0.0005203243345022202,31.873712250962853,0.0036742687225341797,0.008322520181536674,61.28222363628447,1000,212000,212000,102.41532,218.65332,218.79819,102.17359,295.10092,0.161887,-0.17328273,3.7008808,3.4381447,1.4880425,-223.62437,0.47530258,5006.0
212.59415,108.51452,76.027016,0.15938315,212,749.6,1000,156,382.5261298264473,3552.5234,4997.68,485.49164,1985.5502,7.2385573387146,20.0,3.089010035456127,86.43379638812623,80.91056757816196,0.40512508,46150,749.6,3552.5234,0.7735022692081437,0,0,-inf,1000000,0,212,1.6782432794570923e-06,0.00012291967868804932,498.7278458327055,0.0005089137703180313,26.162303663790226,0.0036750435829162598,0.008724354207515717,59.648898378014565,1000,213000,213000,81.4719,207.74399,209.24582,80.99992,183.27412,0.15935041,0.33806172,4.802423,3.5255818,1.8318379,-216.3612,0.52608407,4939.0
204.19312,102.79134,81.83355,0.1696677,213,1000.0,1000,1000,0.0,4760.491,4822.9805,4593.8843,67.404686,7.2385573387146,20.0,2.977310516432527,84.88351565506235,80.33376495014488,0.40512508,46230,1000.0,4760.491,1.0366376094541736,0,0,-inf,1000000,0,213,1.821666955947876e-06,0.00026907026767730713,486.9834617674351,0.0009158793836832047,34.72163233347237,0.0037575922906398773,0.008367881178855896,61.3989129755646,1000,214000,214000,100.16526,209.26985,209.86426,100.08958,329.4379,0.16963188,0.39093024,4.19967,3.5229213,1.7360152,-216.29352,0.48685744,4961.0
205.40234,98.82041,93.0033,0.1710659,214,928.2,1000,282,215.39999999999998,4544.666,5042.6396,1010.4137,1180.9741,7.2385573387146,20.0,3.0399319599422037,84.43503688705665,79.10141563763499,0.40512508,46220,928.2,4544.666,0.989623742486009,0,0,-inf,1000000,0,214,2.0544975996017456e-06,0.00012164749205112457,486.17579100094736,0.0006525106728076935,32.20862668007612,0.0036452170461416245,0.00836220197379589,60.88378379307687,1000,215000,215000,100.544785,209.2624,210.01086,101.17863,241.65524,0.17108844,-0.24091631,4.427939,3.7306945,1.7350234,-217.24165,0.5228058,4940.0
208.07999,92.91278,95.784676,0.1687703,215,1000.0,1000,1000,0.0,4760.9814,4812.3105,4717.1074,30.9018,7.2385573387146,20.0,3.0310942158619834,85.44453604832634,81.03436190101921,0.40512508,46128,1000.0,4760.9814,1.0367443987178464,0,0,-inf,1000000,0,215,1.6670674085617065e-06,0.00011889077723026276,494.71917186304927,0.0006208475679159164,36.44482837989926,0.003693949431180954,0.00849846750497818,59.29578515328467,1000,216000,216000,111.524864,207.69283,207.81055,112.353645,360.25452,0.16878317,0.4237382,3.93386,3.6365402,1.951687,-212.0583,0.50005835,5028.0
218.27959,91.515945,104.29437,0.16576828,216,226.3,1000,134,257.9403225554314,841.61816,4992.876,347.57086,1383.9185,7.2385573387146,20.0,3.0093484958257806,85.00054402864212,79.82042789686083,0.40512508,46224,226.3,841.61816,0.18297742476564305,0,0,-inf,1000000,0,216,1.7210841178894043e-06,0.0001261550933122635,490.076526382938,0.0005766730755567551,9.021048162132502,0.003635609522461891,0.008275430649518967,60.027931774035096,1000,217000,217000,73.87532,206.63916,209.1014,73.057304,235.6947,0.16571051,0.31637248,4.4566417,3.709692,1.70081,-217.99237,0.52538043,4919.0
203.97583,97.68965,102.72188,0.16299985,217,892.3,1000,448,215.48459341679163,4409.921,5159.326,1983.1118,1198.0209,7.2385573387146,20.0,3.0798649467842285,86.66043623297885,80.55266169730902,0.40512508,46135,892.3,4409.921,0.9602717986367731,0,0,-inf,1000000,0,217,1.6726553440093994e-06,0.0002763252705335617,497.64400810934603,0.0005558691918849945,31.134923592209816,0.0038182251155376434,0.008710980415344238,61.69443091750145,1000,218000,218000,104.14734,210.16235,210.53592,104.004616,249.24147,0.16296226,-0.27098534,4.1301084,3.6717668,1.8915919,-218.79854,0.51512694,4942.0
208.67757,100.186226,108.00902,0.16601555,218,249.5,1000,160,250.18363255816715,1001.6637,5319.1914,502.25787,1439.239,7.2385573387146,20.0,3.035342489994624,85.05053432699509,81.47306773019314,0.40512508,46270,249.5,1001.6637,0.21784063594010278,0,0,-inf,1000000,0,218,1.7825514078140259e-06,0.00012430362403392792,485.09305616281927,0.00045064836740493774,9.63622535765171,0.0036631841212511063,0.00839173048734665,59.82492529600859,1000,219000,219000,116.22413,212.43918,213.91528,116.516716,268.67975,0.16601497,-0.34124792,4.2460947,3.4794648,2.0575702,-221.47365,0.49927378,4962.0
215.63596,96.269394,78.96558,0.16432284,219,496.9,1000,159,410.7830205838601,2273.2026,4949.0923,490.0913,2177.966,7.2385573387146,20.0,3.0664479110628275,85.74595042459094,80.63374675384402,0.40512508,46204,496.9,2273.2026,0.4948238792711002,0,0,-inf,1000000,0,219,1.6130506992340088e-06,0.00012258999049663544,492.5826636441052,0.0005110614001750946,18.230468587949872,0.003775445744395256,0.008519947528839111,61.183987356722355,1000,220000,220000,80.39539,209.9158,209.62227,80.36026,346.1981,0.16431923,0.015422349,3.3439648,3.5500522,1.8464994,-212.76831,0.46778482,5030.0
